"Credit_card","Product_ID","P_CATEGORY","CONDTION","Brand","Price ","Selling_price","Coupon_ID","Date","Time","GTIN","MPN","Merchant_name","M_ID","Payment method","Transaction ID","Return_ind","Return_date"
"3965","140","OFFICE SUPPLIES","Used","WELZA","$2,513.31 ","$2,476.31 ","LX381","01/07/2014","12:21:22","9828414","170045787","The Vitamin Shoppe","HW9975","Credit card","9809","0",""
"5850","266","KITCHEN & DINING","Used","HLICV","$2,488.20 ","$2,456.20 ","OY199","01/07/2014","15:11:24","3661794","873269722","Nob Hill Foods","KL2558","Credit card","60161","0",""
"7173","956","COMPUTERS","New","YEJZI","$3,158.59 ","$3,114.59 ","TO682","29/01/2014","7:32:41","8445000","851340939","DODOcase","UW7352","Debit card","54879","0",""
"7861","810","DECOR","Used","ZACKV","$1,247.24 ","$1,220.24 ","RH223","03/10/2014","0:16:27","3181744","406185286","The Vitamin Shoppe","HW9975","Mobile carrier Billing","37416","0",""
"3040","343","OFFICE SUPPLIES","Refurbished","WELZA","$2,882.87 ","$2,832.87 ","XS156","13/02/2014","16:29:44","8132827","593164130","Cole Hardware","EX7730","Credit card","50394","0",""
"4336","635","COMPUTERS","New","DCJRW","$1,635.43 ","$1,587.43 ","CM685","16/03/2014","9:21:55","7731031","886327386","Barnes & Noble","EY1659","Mobile carrier Billing","49612","0",""
"9334","396","BABY CLOTHING","Refurbished","LATFL","$2,043.07 ","$2,002.07 ","XF724","26/04/2014","15:19:44","7872744","691718304","The North Face","GH6874","Paypal wallet","13272","0",""
"9063","332","OFFICE SUPPLIES","New","EVWJY","$4,211.48 ","$4,183.48 ","ZK594","01/01/2014","23:01:09","2480146","455324027","The North Face","GH6872","Mobile carrier Billing","81311","0",""
"3931","470","LUGGAGE","Used","TNVON","$4,783.25 ","$4,766.25 ","AK260","03/03/2014","21:20:56","4479860","706980038","REI","EI6775","Credit card","40031","0",""
"4284","604","ELECTRONICS","Used","CWTLA","$4,526.52 ","$4,502.52 ","BC378","02/10/2014","23:07:07","2189822","603655962","PetSmart","IB7024","Credit card","35884","0",""
"7738","832","DECOR","New","ZACKV","$1,023.49 ","$1,003.49 ","MG629","16/05/2014","22:59:31","7394316","368868707","Costco","GW8247","Credit card","18121","0",""
"8067","775","ELECTRONICS","Used","BEFJD","$3,061.88 ","$3,030.88 ","FT121","26/12/2014","3:35:01","3045371","877757996","Barnes & Noble","EY1658","Prepaid card","11595","0",""
"8381","752","OFFICE SUPPLIES","Refurbished","EVWJY","$4,802.17 ","$4,791.17 ","LE375","20/12/2014","7:03:07","1286908","354191809","The North Face","GH6873","Credit card","15485","0",""
"5481","763","DECOR","Refurbished","LBVIW","$4,943.44 ","$4,931.44 ","LB560","01/07/2014","18:16:07","5278802","415009400","Right Start","IQ1509","Prepaid card","64249","0",""
"8565","838","BEDDING","Refurbished","CJUEU","$1,980.83 ","$1,957.83 ","FR504","21/11/2014","22:50:04","1045884","572729854","Gymboree","ZF8986","Mobile carrier Billing","76591","0",""
"1256","198","KITCHEN & DINING","Refurbished","RGMIK","$3,643.75 ","$3,607.75 ","FZ702","04/02/2014","4:12:56","9325792","494780983","Nine West","RM9837","Mobile carrier Billing","78874","1","2/11/14"
"5208","198","CLOTHING","Refurbished","ONKHS","$3,178.34 ","$3,149.34 ","HF577","13/02/2014","6:54:07","8651452","478595289","REI","EI6774","Credit card","19115","0",""
"7001","816","DECOR","New","DGWZG","$1,050.51 ","$1,006.51 ","","01/06/2014","22:42:57","5991270","254427407","Guitar Center","GN4169","Credit card","75841","0",""
"8639","844","COMPUTERS","Used","GCVNE","$3,551.26 ","$3,518.26 ","BK142","29/03/2014","16:59:48","6947140","945016054","The North Face","GH6873","Credit card","16542","0",""
"3598","300","COMPUTERS","Used","YXQFM","$2,455.58 ","$2,414.58 ","ND887","19/12/2014","15:13:22","7398503","791119997","L'Occitane","GN4124","Mobile carrier Billing","22943","0",""
"3899","266","KITCHEN & DINING","Used","HLICV","$2,488.20 ","$2,478.20 ","KP979","30/07/2014","11:59:20","8925904","738301935","Nob Hill Foods","KL2558","Credit card","87022","0",""
"4358","722","ELECTRONICS","New","OULOW","$3,469.59 ","$3,439.59 ","QU518","30/07/2014","13:34:53","5986545","195211028","Walgreens","VW7192","Mobile carrier Billing","16307","0",""
"9275","151","SHOES","New","VKKEA","$3,653.68 ","$3,617.68 ","HG352","06/01/2014","10:26:22","3861065","507861869","Nine West","RM9837","Mobile carrier Billing","54444","0",""
"9563","266","COMPUTERS","Used","GCVNE","$2,143.08 ","$2,103.08 ","TF341","30/03/2014","7:31:41","1692007","918972421","REI","EI6774","Credit card","12270","0",""
"9725","381","OFFICE SUPPLIES","New","WELZA","$4,694.60 ","$4,665.60 ","JU969","31/03/2014","21:21:46","1127820","483225542","Cole Hardware","EX7729","Mobile carrier Billing","73131","0",""
"8299","635","APPLIANCES","Refurbished","AVMAI","$2,294.19 ","$2,257.19 ","PY509","21/03/2014","12:32:18","8723897","120687852","The Vitamin Shoppe","HW9975","Prepaid card","4347","0",""
"9587","752","OFFICE SUPPLIES","Refurbished","EVWJY","$4,802.17 ","$4,773.17 ","JQ297","26/03/2014","21:54:55","6533590","172116782","The North Face","GH6873","Credit card","74316","0",""
"2304","775","ELECTRONICS","Used","BEFJD","$3,061.88 ","$3,031.88 ","MX529","03/01/2014","10:34:27","9113381","871889385","Barnes & Noble","EY1658","Mobile carrier Billing","42556","0",""
"3768","838","LUGGAGE","Used","IWPJG","$379.56 ","$330.56 ","CS143","14/05/2014","20:06:27","9261291","473329837","The North Face","GH6873","Mobile carrier Billing","93985","0",""
"2304","956","SHOES","Used","DYHNA","$2,800.18 ","$2,760.18 ","VR444","04/03/2014","8:56:40","5920444","722772234","Gymboree","ZF8986","Mobile carrier Billing","18672","0",""
"3040","830","BABY CLOTHING","Used","TPDLE","$4,489.47 ","$4,457.47 ","TC688","29/05/2014","18:13:51","2438293","518628710","Right Start","IQ1508","Mobile carrier Billing","46749","0",""
"4852","765","DECOR","New","ZACKV","$4,557.18 ","$4,543.18 ","MN886","07/11/2014","2:25:17","3611553","874309658","Costco","GW8247","Mobile carrier Billing","99544","1","11/14/14"
"8639","396","LUGGAGE","New","TNVON","$1,452.50 ","$1,433.50 ","PQ980","08/08/2014","10:00:48","5888063","204851868","DODOcase","UW7354","Mobile carrier Billing","45861","0",""
"1256","534","SHOES","New","RKFCM","$1,484.74 ","$1,436.74 ","IB994","27/02/2014","5:15:02","4519465","656203824","Peninsula Beauty","YE5901","Prepaid card","88277","0",""
"6098","266","DECOR","Used","LBVIW","$3,539.12 ","$3,521.12 ","XI863","10/10/2014","19:55:55","1767119","963139811","Ulta","UO9656","Debit card","93361","0",""
"7861","260","COMPUTERS","New","GCVNE","$4,743.47 ","$4,716.47 ","RM436","14/11/2014","5:27:51","8369468","797488798","Peninsula Beauty","YE5901","Credit card","42754","0",""
"8972","200","BABY TOYS","New","LATFL","$3,293.19 ","$3,271.19 ","CH713","26/10/2014","7:20:41","2705855","780563980","Road Runner Sports","MS6580","Debit card","47646","0",""
"9262","616","BABY TOYS","Refurbished","BGYXR","$378.28 ","$365.28 ","TO571","09/05/2014","4:41:06","5844813","455352880","Barnes & Noble","EY1658","Credit card","66240","0",""
"2398","907","DECOR","Used","LBVIW","$2,661.83 ","$2,639.83 ","CE818","01/11/2014","7:23:34","4380144","460827674","Cole Hardware","EX7731","Debit card","63650","0",""
"5974","145","CLOTHING","New","ZVYTC","$3,631.77 ","$3,610.77 ","JD349","29/10/2014","18:26:18","4885329","530635670","Nine West","RM9837","Prepaid card","28732","0",""
"8067","912","SHOES","New","VKKEA","$2,230.61 ","$2,212.61 ","BO695","09/12/2014","0:20:17","4466545","107109525","Walgreens","VW7192","Mobile carrier Billing","12312","0",""
"3966","775","ELECTRONICS","Used","BEFJD","$3,061.88 ","$3,028.88 ","IH203","26/07/2014","7:08:41","6512632","702608520","Barnes & Noble","EY1658","Prepaid card","24419","0",""
"5260","635","APPLIANCES","Refurbished","AVMAI","$2,294.19 ","$2,260.19 ","PX696","28/03/2014","7:25:36","7955780","280060566","The Vitamin Shoppe","HW9975","Mobile carrier Billing","43269","0",""
"7979","875","BEDDING","New","CJUEU","$2,399.11 ","$2,380.11 ","BR270","13/03/2014","22:24:55","3176675","507259009","DODOcase","UW7352","Prepaid card","73996","0",""
"8523","670","GAMES","New","KJOGG","$3,155.29 ","$3,114.29 ","ZC120","03/09/2014","9:12:55","1298356","327545201","Staples","VN6655","Mobile carrier Billing","32814","0",""
"1256","360","DECOR","Used","DGWZG","$438.77 ","$399.77 ","JV628","02/11/2014","13:36:12","6973314","922621035","DFLOWERS","ZG2587","Mobile carrier Billing","33377","0",""
"6565","260","COMPUTERS","New","GCVNE","$4,743.47 ","$4,711.47 ","JX420","12/03/2014","1:36:36","1767313","776595185","Peninsula Beauty","YE5901","Credit card","60157","0",""
"4358","111","COMPUTERS","New","YEJZI","$2,429.24 ","$2,409.24 ","FK287","14/02/2014","15:05:49","2220997","111043803","L'Occitane","GN4214","Mobile carrier Billing","50210","0",""
"8919","132","OFFICE SUPPLIES","New","WELZA","$4,531.66 ","$4,498.66 ","PQ392","06/10/2014","12:48:33","4383825","900445813","Ulta","UO9657","Credit card","98423","0",""
"9262","715","BABY CLOTHING","Used","TPDLE","$2,638.33 ","$2,624.33 ","LW921","03/08/2014","21:03:35","3264690","165047336","Ulta","UO9657","Prepaid card","80217","0",""
"1960","931","BEDDING","New","CJUEU","$4,083.10 ","$4,033.10 ","TQ434","24/11/2014","0:13:52","2352569","729230884","Walgreens","VW7192","Mobile carrier Billing","86975","1","12/1/14"
"4139","579","SHOES","Refurbished","RKFCM","$2,298.99 ","$2,258.99 ","AB785","17/07/2014","11:19:17","4532699","363018111","Right Start","IQ1508","Credit card","16132","0",""
"6105","986","COMPUTERS","New","YXQFM","$3,205.26 ","$3,160.26 ","","11/11/2014","17:07:30","3989351","118274478","DFLOWERS","ZG2587","Credit card","22834","0",""
"9305","657","BABY CLOTHING","Used","LATFL","$3,437.43 ","$3,414.43 ","LT877","26/07/2014","20:01:41","9671647","829953368","The North Face","GH6873","Debit card","33802","0",""
"2024","810","BABY CLOTHING","Used","GOZLI","$2,099.17 ","$2,050.17 ","TY876","22/02/2014","7:10:35","5840503","155844187","DODOcase","UW7357","Mobile carrier Billing","65149","0",""
"2172","849","ELECTRONICS","Refurbished","FMBZC","$3,697.22 ","$3,674.22 ","YX839","14/02/2014","0:15:38","5468587","122337636","Walgreens","VW7191","Credit card","17944","0",""
"7856","816","DECOR","New","DGWZG","$1,050.51 ","$1,036.51 ","WN204","07/04/2014","17:37:46","7042244","317194240","Guitar Center","GN4169","Credit card","74082","0",""
"9262","484","OFFICE SUPPLIES","Used","WELZA","$2,205.71 ","$2,172.71 ","XM172","20/08/2014","12:47:47","8507915","584655650","Peninsula Beauty","YE5901","Prepaid card","87915","0",""
"3122","527","BABY CLOTHING","New","BGYXR","$3,309.99 ","$3,298.99 ","JC841","14/01/2014","15:38:38","3851869","814762774","Barnes & Noble","EY1658","Prepaid card","91553","0",""
"7481","141","COMPUTERS","New","GCVNE","$3,571.93 ","$3,542.93 ","JQ679","03/01/2014","0:36:01","9452726","416706899","Staples","VN6656","Debit card","29903","0",""
"6324","119","COMPUTERS","New","YXQFM","$901.26 ","$886.26 ","NB779","01/01/2014","22:31:48","3807686","268094806","Costco","GW8247","Credit card","47962","0",""
"7433","381","OFFICE SUPPLIES","New","WELZA","$4,694.60 ","$4,647.60 ","IN204","08/10/2014","4:24:22","5162510","618538109","Cole Hardware","EX7729","Mobile carrier Billing","2210","0",""
"9086","832","DECOR","New","ZACKV","$1,023.49 ","$986.49 ","LF840","03/11/2014","11:56:10","8700688","910598188","Costco","GW8247","Mobile carrier Billing","16461","0",""
"4540","986","COMPUTERS","New","YXQFM","$3,205.26 ","$3,179.26 ","PA685","16/02/2014","0:57:26","1816370","455271970","DFLOWERS","ZG2587","Credit card","65429","0",""
"9699","183","BABY CLOTHING","Used","CTAOI","$2,042.68 ","$2,026.68 ","NU965","27/04/2014","21:16:38","7730707","954330406","L'Occitane","GN3944","Mobile carrier Billing","10725","0",""
"9723","931","BEDDING","New","CJUEU","$4,083.10 ","$4,043.10 ","QX958","12/08/2014","20:43:49","1886319","883259613","Walgreens","VW7192","Debit card","9086","0",""
"4575","136","CLOTHING","New","ZVYTC","$4,268.73 ","$4,233.73 ","MS326","18/02/2014","19:20:55","7089035","865941611","Barnes & Noble","EY1659","Mobile carrier Billing","96377","0",""
"4672","722","ELECTRONICS","New","OULOW","$3,469.59 ","$3,436.59 ","HS768","10/04/2014","10:23:53","2359795","166761068","Walgreens","VW7192","Mobile carrier Billing","62315","0",""
"9210","931","LUGGAGE","Used","CENQJ","$334.55 ","$313.55 ","DG925","28/01/2014","4:55:59","3177195","535512736","Peninsula Beauty","YE5901","Mobile carrier Billing","72858","1","2/4/14"
"9275","260","DECOR","Refurbished","DGWZG","$1,623.34 ","$1,605.34 ","JX128","15/03/2014","21:08:43","6533589","469771093","Nob Hill Foods","KL2558","Mobile carrier Billing","79289","0",""
"6271","145","BEDDING","New","PIUEM","$3,272.59 ","$3,248.59 ","UN449","06/08/2014","3:11:50","8609776","690737558","Road Runner Sports","MS6579","Mobile carrier Billing","37660","0",""
"7075","554","SHOES","New","RKFCM","$3,461.72 ","$3,426.72 ","OU952","10/06/2014","18:14:24","8060284","748716336","Guitar Center","GN4079","Prepaid card","33626","0",""
"9103","470","APPLIANCES","New","TTNTN","$1,187.85 ","$1,152.85 ","QA467","04/02/2014","7:03:22","9633189","668675586","Cole Hardware","EX7729","Credit card","23090","0",""
"2024","722","GAMES","New","KJOGG","$1,680.33 ","$1,665.33 ","OI905","02/05/2014","12:46:10","1618576","180690299","The North Face","GH6874","Debit card","17292","0",""
"3966","539","ELECTRONICS","New","OULOW","$668.11 ","$656.11 ","OW733","06/12/2014","17:13:30","3150146","679684640","DFLOWERS","ZG2587","Credit card","39185","0",""
"6053","762","KITCHEN & DINING","Refurbished","HLICV","$335.54 ","$319.54 ","XM242","28/08/2014","4:19:25","3574096","409850690","REI","EI6773","Mobile carrier Billing","81130","0",""
"2019","260","DECOR","Refurbished","DGWZG","$1,623.34 ","$1,585.34 ","HH516","26/09/2014","19:45:33","6903139","508225204","Nob Hill Foods","KL2558","Credit card","62783","0",""
"5974","737","GAMES","Used","KJOGG","$733.21 ","$704.21 ","CK414","20/12/2014","5:35:09","5599369","166835940","Guitar Center","GN3989","Mobile carrier Billing","10099","0",""
"6286","737","DECOR","New","DGWZG","$4,025.79 ","$3,994.79 ","NP921","02/12/2014","16:21:34","3723706","694674040","Right Start","IQ1508","Credit card","18952","0",""
"6946","767","BABY CLOTHING","New","LATFL","$42.13 ","$20.13 ","GD629","17/02/2014","2:37:48","1310181","136880805","PetSmart","IB7024","Debit card","87932","0",""
"9103","795","CLOTHING","Refurbished","ONKHS","$2,667.33 ","$2,646.33 ","EA266","15/06/2014","5:14:53","8985489","234313315","L'Occitane","GN4034","Debit card","36755","0",""
"9896","141","BABY CLOTHING","Refurbished","TPDLE","$849.05 ","$819.05 ","SB331","11/12/2014","6:49:45","8258919","910102217","Ulta","UO9656","Credit card","69629","0",""
"4595","830","OFFICE SUPPLIES","Used","EVWJY","$2,431.78 ","$2,418.78 ","MT175","23/11/2014","15:55:47","6348954","244060142","The North Face","GH6874","Credit card","62556","0",""
"6286","295","COMPUTERS","Used","DCJRW","$622.19 ","$576.19 ","CQ554","17/03/2014","11:35:10","5889494","919627994","Ulta","UO9660","Mobile carrier Billing","41456","0",""
"8639","694","ELECTRONICS","New","AGSDS","$3,123.80 ","$3,098.80 ","TE163","17/10/2014","13:57:12","9597922","965617340","Barnes & Noble","EY1659","Mobile carrier Billing","43783","0",""
"2377","552","APPLIANCES","Used","TTNTN","$953.33 ","$933.33 ","TA131","15/02/2014","18:49:54","5417554","451358307","REI","EI6774","Credit card","86494","0",""
"3704","772","KITCHEN & DINING","New","RGMIK","$3,373.87 ","$3,349.87 ","IN881","21/06/2014","10:29:55","5340013","453468702","Guitar Center","GN4079","Credit card","86986","0",""
"6214","722","GAMES","New","KJOGG","$1,680.33 ","$1,630.33 ","WI957","02/02/2014","5:54:55","6746188","123745689","The North Face","GH6874","Mobile carrier Billing","91066","1","2/9/14"
"7496","300","COMPUTERS","Used","YXQFM","$2,455.58 ","$2,427.58 ","","30/08/2014","17:14:28","9774777","196984780","L'Occitane","GN4124","Prepaid card","48577","0",""
"2024","132","OFFICE SUPPLIES","New","WELZA","$4,531.66 ","$4,490.66 ","EN470","23/03/2014","10:18:59","1981771","281686360","Ulta","UO9657","Credit card","61742","0",""
"2172","956","COMPUTERS","New","YEJZI","$3,158.59 ","$3,148.59 ","XE466","20/07/2014","8:18:10","8778072","733883143","DODOcase","UW7352","Credit card","50962","0",""
"3496","699","CLOTHING","New","KXUWE","$1,061.81 ","$1,039.81 ","FI332","17/07/2014","23:20:29","2475547","509123605","Guitar Center","GN3989","Mobile carrier Billing","10940","0",""
"6700","838","LUGGAGE","Used","IWPJG","$379.56 ","$333.56 ","RT459","25/07/2014","5:39:19","5565594","964996872","The North Face","GH6873","Mobile carrier Billing","86999","0",""
"6042","849","ELECTRONICS","Refurbished","FMBZC","$3,697.22 ","$3,686.22 ","WT169","04/05/2014","5:14:25","1510861","338025578","Walgreens","VW7191","Credit card","95328","0",""
"8919","579","SHOES","Refurbished","RKFCM","$2,298.99 ","$2,280.99 ","BE927","03/03/2014","14:38:59","6991888","791909074","Right Start","IQ1508","Credit card","76759","0",""
"4284","484","APPLIANCES","Used","BUDLO","$986.46 ","$964.46 ","ZG495","07/07/2014","17:06:04","2288458","153834638","Guitar Center","GN4349","Credit card","19025","0",""
"5229","140","BABY TOYS","Refurbished","TPDLE","$115.40 ","$98.40 ","JW806","23/08/2014","21:28:14","2626453","485228634","Barnes & Noble","EY1659","Mobile carrier Billing","73403","0",""
"7631","512","BEDDING","New","HXPCS","$136.84 ","$118.84 ","OB589","22/01/2014","7:16:55","7065907","670168848","Road Runner Sports","MS6579","Mobile carrier Billing","87504","0",""
"9856","343","OFFICE SUPPLIES","Refurbished","WELZA","$2,882.87 ","$2,838.87 ","PM256","19/11/2014","19:45:40","2591415","494403062","Cole Hardware","EX7730","Prepaid card","70574","0",""
"9063","572","LUGGAGE","New","CENQJ","$3,277.74 ","$3,230.74 ","WW938","05/01/2014","11:23:46","5593306","858432290","Gymboree","ZF8986","Mobile carrier Billing","5984","0",""
"9629","579","COMPUTERS","Refurbished","GCVNE","$1,435.77 ","$1,424.77 ","TA391","01/07/2014","15:28:49","6414700","723830704","The Vitamin Shoppe","HW9979","Mobile carrier Billing","72328","0",""
"9950","702","COMPUTERS","New","YEJZI","$4,001.27 ","$3,973.27 ","CD819","08/09/2014","11:57:17","3094990","375062037","Road Runner Sports","MS6579","Mobile carrier Billing","51878","0",""
"6075","702","COMPUTERS","New","YEJZI","$4,001.27 ","$3,965.27 ","HS220","03/05/2014","5:04:43","9970763","795061281","Road Runner Sports","MS6579","Credit card","39913","0",""
"7122","512","BEDDING","New","HXPCS","$136.84 ","$93.84 ","LU598","03/10/2014","22:53:56","4293593","873472956","Road Runner Sports","MS6579","Mobile carrier Billing","35968","0",""
"7433","849","ELECTRONICS","Refurbished","FMBZC","$3,697.22 ","$3,678.22 ","TA406","14/03/2014","1:18:28","6772860","363030678","Walgreens","VW7191","Debit card","94338","0",""
